time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
3.26,0.487321,0.143665,-0.198785,0.164,-0.165345,-0.180324,-1.77525,-0.768854,0.371342,-1.12067,-0.488204,-1.9284e-07,0,-0.91348,0.265129,0.00117711,2.01522,-0.776314,3.17599e-06,0,-0.261468,-0.116331,0.348837,-0.478858,-0.46273,0.546393,2.57065,-0.302588,1.01509e-06,-4.78386e-06,0.0754827,0.519643,0.050368,-4.18636,0.438979,-1.27327e-06,7.44641e-07
3.3,0.4377,0.553014,-0.258115,0.23398,-0.109126,-0.216603,-0.901809,-1.32486,0.937922,-2.47098,-1.52118,1.67959e-06,0,-0.783683,0.735487,-0.146946,-1.36304,-0.350932,-1.19332e-07,0,-0.116276,-0.549874,0.111607,-0.782929,-0.219202,0.235219,1.70667,-0.292171,-7.78302e-07,1.6569e-06,-0.00547721,0.350732,0.263485,-3.34814,0.363452,2.28056e-06,8.76414e-07
3.38,0.0267142,1.41971,-0.0942828,0.096396,0.118139,-0.193938,3.10834,-1.73832,1.06233,-6.77018,-4.63212,-4.94611e-06,0,-0.585979,1.77764,0.205279,-2.21416,0.488596,-2.13323e-06,0,-0.00746107,-1.48617,-0.46156,-0.820573,0.506165,-0.376218,-0.79587,-0.436282,4.40062e-06,-4.0503e-06,0.551104,-0.284412,1.16239,-0.898208,0.728623,1.63227e-06,-1.177e-06
3.49,-0.362891,0.0395201,-0.852426,-0.0817922,0.187594,-0.029268,4.09827,0.78335,1.31738,-1.76665,3.90801,2.74417e-07,0,-2.17126,0.119113,-0.907376,1.62301,1.21662,4.47179e-07,0,0.378179,-0.106413,0.310994,-0.120288,0.145438,0.309142,-3.28757,-0.033535,-6.75412e-06,3.47261e-06,0.728344,-0.465878,0.294976,1.75192,0.356956,-2.30594e-06,4.97532e-07
3.55,-0.280209,-0.0937063,-0.0441788,-0.0946273,0.063271,-0.0431973,2.73422,0.504466,-0.374015,2.2095,2.50979,-5.53205e-07,0,-1.91481,0.00306213,-1.05804,1.23405,0.214903,4.55598e-06,0,0.155658,0.192375,-0.277025,-0.738791,-0.254958,0.0136552,-2.04891,0.109897,2.74553e-06,4.07847e-07,1.23182,-0.559445,0.0422018,1.4011,0.178467,-3.33891e-06,2.29531e-06
3.59,-0.257491,0.103894,0.554996,-0.0763212,-0.0506798,-0.0676142,1.84514,-0.303785,-1.31979,4.18675,0.645522,1.38548e-06,0,-1.86165,0.305381,-0.340623,1.06302,0.3253,1.97957e-06,0,0.0992376,0.104303,-0.670265,-1.05258,-0.305231,-0.429868,-1.64731,-0.0473703,2.02605e-08,-6.60608e-08,1.38625,-0.627878,0.197208,1.23126,0.210086,-3.01853e-06,2.40738e-06
3.63,-0.134046,0.317517,0.675619,-0.0395119,-0.133638,-0.0561572,0.790579,-0.771571,-1.53273,5.88788,0.100226,3.68763e-06,0,-1.98693,0.4932,0.0958266,0.890582,0.544828,-3.55834e-07,0,0.0189246,-0.108941,-0.683484,-1.0223,-0.169416,-0.718109,-1.81565,-0.197918,-3.97434e-07,-1.3205e-06,1.38804,-0.541366,0.252144,1.18953,0.128169,-1.55526e-06,6.53307e-08
3.66,0.00285834,0.416226,0.537018,-0.00496738,-0.166158,-0.0173382,0.00214136,-0.748775,-1.5141,6.6645,-0.00766397,5.50921e-06,0,-2.05559,0.473227,0.205416,0.611184,0.483767,2.60555e-06,0,-0.0538485,-0.272254,-0.477514,-0.920116,-0.0214813,-0.786121,-1.95236,-0.234777,1.95883e-06,-1.38083e-06,1.35908,-0.398826,0.190594,1.16177,0.0272116,-2.62307e-07,5.30203e-07
3.7,0.121041,0.359654,0.365303,0.0388052,-0.189267,0.0556369,-0.604528,-0.370358,-1.26082,6.01905,-0.384688,8.32621e-06,0,-1.87306,0.164546,0.392206,-0.0885528,0.146122,2.18325e-06,0,-0.0800347,-0.311864,-0.126351,-0.886213,0.0830145,-0.66158,-1.78792,-0.171757,2.16372e-06,2.04031e-06,1.23263,-0.229363,0.0573927,1.11525,-0.0346569,4.04152e-06,8.5211e-07
3.73,0.165262,0.138982,0.465038,0.0805274,-0.190442,0.0948365,-0.866721,-0.0360258,-0.626154,4.13008,-0.722992,4.05732e-06,0,-1.56529,-0.287564,0.735889,-0.815442,-0.132658,-4.6499e-07,0,-0.0686197,-0.096688,-0.0404259,-0.871513,0.119746,-0.496033,-1.51266,-0.0855059,-1.79464e-07,6.2443e-07,0.979122,-0.0973782,0.0142344,1.09244,-0.00775659,3.23063e-07,2.16319e-07
